bd,id,Tipo,Subtipo,Fecha,Detonante,DetonanDes,Fuente,Subregion,Municipio,Pueblo,Sitio,Incertidumb,Norte,Este,Fallecidos,Economicas,Notas,LinkFoto
ant,6775.000,Landslide,,1999-06-08,Unknown,Desconocida,Cuerpo de Bomberos de Itaguí,Valle de Aburrá,Itaguí,,Loma de Los Zuleta parte alta,High,6.176,-75.614,0.000,"0",Se crea despues del deslizamiento un taponamiento de la quebrada que pasa en donde ocurrio este(di6author : rsb)(di6date : 5/6/01),
ant,6799.000,Landslide,,1999-10-27,Unknown,Desconocida,Cuerpo de Bomberos de Itaguí,Valle de Aburrá,Itaguí,,Loma de Los Zuleta,High,6.176,-75.614,0.000,"0",No afectó ninguna vivienda o vía(di6author : rsb)(di6date : 7/6/01),
ant,7059.000,Landslide,,2000-04-12,Anthropic,Otra causa - Ruptura de tubería,Bomberos Itagüí,Valle de Aburrá,Itaguí,,Loma de Los Zuleta,High,6.176,-75.614,0.000,"0",(di6author : jdc)(di6date : 2003/06/27),
ant,5494.000,Debris Flow,,1994-11-08,Rainfall,Lluvias - Fuerte aguacero con fuertes vientos,El Colombiano,Valle de Aburrá,Itaguí,La Unión,Barrio la Unión-La Banca por el sector de San Francisco,Mid,6.175,-75.615,0.000,"0",Una escuela también quedó inundada. nota1: la noticia de la cual se saca la información para esta ficha se encuentra en el periódico de el colombiano del 10 de noviembre de 1994.(di6date : 29/9/02),
ant,6783.000,Debris Flow,,1999-03-12,Anthropic,Error humano - Aguas perdidas- deslizamiento,Cuerpo de Bomberos de Itaguí,Valle de Aburrá,Itaguí,La Unión,Loma de Los Zuleta,Mid,6.175,-75.615,0.000,"0",(di6author : rsb)(di6date : 5/6/01),
ant,7864.000,Landslide,,2011-02-09,Rainfall,Vendaval - Lluvias de 30 movimiento en masa a las 4:00 p m,El Colombiano,Valle de Aburrá,Itaguí,La Unión,Parte alta,Mid,6.175,-75.615,0.000,"0","La parte alta un deslizamiento reventó un tubo del agua; el cual afectó unas 20 casas(di6author : edier)(di6date : 2011-02-11)",
ant,7428.000,Landslide,,2001-01-18,Rainfall,Lluvias,Bomberos Itagüí,Valle de Aburrá,Itaguí,,"Barrio Miranda; Cr 57 Nº46C-21",High,6.177,-75.613,0.000,"0",(di6author : jdc)(di6date : 2003/06/27),
ant,1192.000,Debris Flow,,2005-05-12,Rainfall,Lluvias,Sisa,Valle de Aburrá,Itagüi,El Rosario,Barrios la Unión el Porvenir y parte alta del Rosario,Mid,6.178,-75.613,0.000,"14",Información brindada al sisa vía telefónica. no solicitud de apoyo. (di6author : doraelena di6date : 05/23/05),
ant,6792.000,Landslide,,1999-03-12,Anthropic,Error humano - Acumulación de aguas perdidas (sobresaturación del terreno),Cuerpo de Bomberos de Itaguí,Valle de Aburrá,Itaguí,El Rosario,57A. barrio el Rosario,Mid,6.178,-75.613,0.000,"0",(di6author : rsb)(di6date : 5/6/01),
ant,6849.000,Debris Flow,,1999-12-26,Anthropic,Error humano - Por usar como botadero la quebrada la tablaza,El Colombiano,Valle de Aburrá,Itaguí,El Rosario,Barrio el Rosario,Mid,6.178,-75.613,0.000,"0","Nota: la gente de la vieja guardia de el rosario como efren quintero; conoce muy bien a la tablaza. sabe que hace veinte años inundó el barrio con un saldo trágico de trece muertos; que hace doce a otras seis personas y que cada crecida significa c pe",
ant,7430.000,Debris Flow,,2001-01-21,Rainfall,Lluvias,Bomberos Itagüí,Valle de Aburrá,Itaguí,El Rosario,Cl 54B Nº58-26,Mid,6.178,-75.613,0.000,"0",(di6author : jdc)(di6date : 2003/06/27),
ant,6124.000,Debris Flow,,1996-10-02,Rainfall,Lluvias - Lluvias torrenciales,El Colombiano,Valle de Aburrá,Itaguí,Calatrava,Cra 68 con Calle 61,Mid,6.182,-75.611,0.000,"0",Nota1: la noticia de la cual se tomo la anterior información aparece en el periódico el colombiano el 4 de octubre de 1996.(di6date : 2/10/02),
ant,6778.000,Landslide,,1999-05-20,Anthropic,Error humano - Rotura del tubo madre de eepp,Cuerpo de Bomberos de Itaguí,Valle de Aburrá,Itaguí,Calatrava,Cr 58 # 65 - 19,Mid,6.182,-75.611,0.000,"0",(di6author : rsb)(di6date : 5/6/01),
ant,7533.000,Debris Flow,,2002-06-01,Rainfall,Lluvias - Lluvias + obstrucción de alcantarillado,Bomberos Itagüí,Valle de Aburrá,Itaguí,El Tablazo,"Barrileche; C 24 Nº61A-23/34/39",Mid,6.183,-75.608,0.000,"0",(di6author : jdc)(di6date : 2003/06/27),
ant,7544.000,Debris Flow,,2002-05-16,Rainfall,Lluvias - Lluvias + obstrucción de alcantarillado,Bomberos Itagüí,Valle de Aburrá,Itaguí,El Tablazo,"Capricentro; C 72 Nº44A-18",Mid,6.183,-75.608,0.000,"0",(di6author : jdc)(di6date : 2003/06/27),
ant,7552.000,Debris Flow,,2002-04-08,Rainfall,Lluvias - Lluvias + obstrucción de alcantarillado,Bomberos Itagüí y El Colombiano 02/4/10,Valle de Aburrá,Itaguí,El Tablazo,"B. Ferra; B. Santa Catalina; Autopista Sur; B. San José",Mid,6.183,-75.608,0.000,"0","- el tablazo; balcones de sevilla; k54a nº66b-31 - b. ferra; k 65 nº52d-104 - b. santa catalina; c 31 nº50c-15 - autopista sur; c 41 nº41-112 - c 31b nº42a-57 - b. san jose; dg 39 nº32-21(DI6Author : JDC)(DI6Date : 2003/06/27)",
ant,4891.000,Debris Flow,,1990-03-30,Unknown,Desconocida,El Colombiano,Valle de Aburrá,Itaguí,Pilsen,Fuerte Aguacero que Hizo que la quebrada Doña María Se Saliera *,Mid,6.166,-75.631,0.000,"0",* de su cauce(di6date : 27/9/02),
ant,7061.000,Debris Flow,,2000-07-19,Rainfall,Otra causa - Avenida torrencial,Bomberos Itagüí,Valle de Aburrá,Itaguí,Pilsen,Cr 42 Nº32-50,Mid,6.166,-75.631,0.000,"0",(di6author : jdc)(di6date : 2003/06/27),
ant,7446.000,Debris Flow,,2001-11-11,Rainfall,Lluvias - Lluvias + obstrucción de alcantarillado,Bomberos Itagüí,Valle de Aburrá,Itaguí,Pilsen,Centro internacional del Mueble,Mid,6.166,-75.631,0.000,"0",(di6author : jdc)(di6date : 2003/06/27),
ant,1249.000,Landslide,,2005-11-07,Rainfall,Lluvias - Se presentaron varios deslizamiento e inundaciones,Clopad,Valle de Aburrá,Itagüi,Itagüí,Barrios la Malta la Banca San Javier Olivares y Pilsen,Mid,6.172,-75.625,0.000,"245",El agua y el lodos se entraron a las viviendas por fortuna no hubo perdida de vidas. en menos proporción tambien se afectaron los barrios san isidro san pio yarumito y muñoz. (di6author : rudy di6date : nov.10.05),
ant,8653.000,Debris Flow,,2022-09-17,Rainfall,,El Colombiano,Valle de Aburrá,Itagüí,Barrio Villa Lía,Sector Villa Lía,Mid,6.174,-75.628,0.000,"0","4:30 a. m. Con ocho unidades de nuestro Cuerpo Oficial de Bomberos Medellín, apoyamos la atención de las emergencias registradas por las fuertes lluvias en el municipio de Itagüí",
ant,7072.000,Debris Flow,,2000-10-01,Rainfall,Otra causa - Por desbordamiento de quebrada taponada,Bomberos Itagüí,Valle de Aburrá,Itaguí,Villa Lía,Cr 52 - Cr 57 - Cr 46,Mid,6.177,-75.628,0.000,"0",(di6author : jdc)(di6date : 2003/06/27),
ant,7703.000,Landslide,,2006-06-23,Unknown,Desconocida - Movimiento de masa que amenaza con represar la quebrada  Doña María,Clopad Itagui-Simpad,Valle de Aburrá,Itaguí,,"Vereda la María; sector quebrada Piedra Gorda",High,6.176,-75.628,0.000,"0","Se ordeno la evacuación preventiva de 60 familias; ante el riesgo de avenida torrencial ocasionada por el represamiento de la quebrada doña maría. el municipio de itagui realizó una declaratoria de alerta naranja el 28 de junio de 2006.(di6author : j",
ant,7745.000,Landslide,,2007-05-26,Rainfall,Lluvias - Movimiento en masa que ocasionó la caída de un muro de una,El Colombiano,Valle de Aburrá,Itaguí,,Vereda la María,High,6.176,-75.628,0.000,"0",*vivienda(di6author : julieta g)(di6date : junio 5/07),
ant,6669.000,Landslide,,1999-06-04,Unknown,Desconocida - El deslizamiento represó una quebrada y luego esta se,Bomberos de Sabaneta,Valle de Aburrá,Sabaneta,,"Sector de Fuente Clara; Vereda la Doctora",High,6.142,-75.619,0.000,"0","* volvio una avalancha. el deslizamiento es de gran magnitud y parte de este se vino sobre el cauce de una quebrada y la está represando; causa por la cual se convirtió en avalancha.(di6author : rsb)(di6date : 22/11/01)",
ant,7709.000,Debris Flow,,2006-04-18,Rainfall,Lluvias - Desbordamiento de la quebrada La Sabanetica,El Colombiano,Valle de Aburrá,Sabaneta,Calle Larga,Barrios Calle Larga y el Carmelo,Mid,6.152,-75.621,0.000,"0",(di6author : julieta g)(di6date : abril 20/06),
ant,1153.000,Debris Flow,,2004-05-30,Rainfall,Lluvias - Desbordamiento quebradas La Honda Sabanetica y 100 pesos,Sisa,Valle de Aburrá,Sabaneta,,,High,6.150,-75.617,0.000,"110",Perdidas de vidas atrapamientos lesiones accidentes de transito perdida de equipos y enseres. caida de arboles y colapsamiento de elementos estructurales en viviendas y edificiaciones publicas afectacion por perdida de enseres deslizamientos en vias de a,
ant,1193.000,Debris Flow,,2005-05-13,Rainfall,Lluvias,Sisa,Valle de Aburrá,Sabaneta,La Doctora,Calle Larga,Mid,6.150,-75.617,0.000,"0",El mismo día se reportó accidente con aceite caliente 6 personas resultaron heridas. (di6author : doraelena di6date : 05/23/05),
ant,1282.000,Debris Flow,,2006-04-18,Rainfall,Lluvias - Por la ocurrencia de lluvias se desbordó quebrada  Sabanetica,Clopad Bomberos Sabaneta,Valle de Aburrá,Sabaneta,,Barrios Calle Larga el Carmelo y la V. San José,High,6.150,-75.617,0.000,"100",El municipio atraves del clopad atiende directamente la emergencia. coordina alejandra alvarez acevedo. (DI6Author : JNG DI6Date : 2006-04-25),
ant,1602.000,Debris Flow,,2009-11-17,Rainfall,Vendaval,Unknown,Valle de Aburrá,Sabaneta,,"Calle Larga, Playas y Loma Los Henaos",High,6.150,-75.617,0.000,"135",,
ant,1810.000,Debris Flow,,2011-06-01,Rainfall,Vendaval,P,Valle de Aburrá,Sabaneta,,Zona urbana,High,6.150,-75.617,0.000,"45",,
ant,2745.000,Debris Flow,,1981-08-24,Unknown,Otra causa,Ingeominas,Valle de Aburrá,Sabaneta,,,High,6.150,-75.617,0.000,"0",Se desconoce la causa,
ant,2909.000,Landslide,,1982-05-10,Unknown,Otra causa,Ingeominas,Valle de Aburrá,Sabaneta,,6'5118 - 75'4827,High,6.150,-75.617,0.000,"0",Se desconoce la causa,
ant,4898.000,Debris Flow,,1990-03-28,Unknown,Otra causa,Ingeominas,Valle de Aburrá,Sabaneta,,,High,6.150,-75.617,0.000,"0",Se desconoce la causa,
ant,5871.000,Debris Flow,,1996-12-27,Unknown,Desconocida,Bomberos de Envigado,Valle de Aburrá,Sabaneta,,Urbanización Aliadas del Sur. Clle 65 Sur Nº 44-11,High,6.150,-75.617,0.000,"0",Sin perdidas(di6author : rsb)(di6date : 5/9/01),
ant,6123.000,Debris Flow,,1996-10-02,Rainfall,Lluvias - Lluvias torrenciales,El Colombiano,Valle de Aburrá,Sabaneta,,Cra. 44 con Calle 61C Sur,High,6.150,-75.617,0.000,"0",Nota1: la noticia de la cual se tomo la anterior información aparece en el periódico el colombiano el 4 de octubre de 1996.(di6date : 2/10/02),
ant,6363.000,Debris Flow,,1998-05-10,Anthropic,Error humano - Represamiento de la quebrada Sabanetica por obstrucción,Bomberos de Sabaneta,Valle de Aburrá,Sabaneta,,No dice nada en el informe sobre el sitio,High,6.150,-75.617,0.000,"0",(di6author : rsb)(di6date : 15/11/01),
ant,6364.000,Debris Flow,,1998-05-14,Anthropic,Desconocida - Represamiento de la quebrada La Doctora,Bomberos de Sabaneta,Valle de Aburrá,Sabaneta,,Detras de Comfama,High,6.150,-75.617,0.000,"0",(di6author : rsb)(di6date : 15/11/01),
ant,6657.000,Debris Flow,,1999-03-20,Rainfall,"Desconocida - Desbordamiento de quebrada; cambiando el cauce",Bomberos de Sabaneta,Valle de Aburrá,Sabaneta,,Vereda la Doctora,High,6.150,-75.617,0.000,"0",La acción ante la situación duro aproximadamente 5 horas.(di6author : rsb)(di6date : 22/11/01),
ant,6658.000,Debris Flow,,1999-03-22,Anthropic,Desconocida - Represamiento de una quebrada,Bomberos de Sabaneta,Valle de Aburrá,Sabaneta,,En la Finca la Macana (Aunque no dice en que Vereda),High,6.150,-75.617,0.000,"0",La labor duró aproximadamente 7 horas.(di6author : rsb)(di6date : 22/11/01),
ant,6659.000,Debris Flow,,1999-04-28,Rainfall,Desconocida - Desborde de la quebrada San alejo,Bomberos de Sabaneta,Valle de Aburrá,Sabaneta,,En Calle Larga. en la Calle 47 con la 75A Sur - 20 y 25,High,6.150,-75.617,0.000,"0",En la vivienda hubo daños en el baño principal.(di6author : rsb)(di6date : 22/11/01),
ant,6660.000,Debris Flow,,1999-05-14,Unknown,Desconocida,Bomberos de Sabaneta,Valle de Aburrá,Sabaneta,,Vereda San Isidro parte alta,High,6.150,-75.617,0.000,"0",(di6author : rsb)(di6date : 22/11/01),
ant,6670.000,Debris Flow,,1999-06-03,Rainfall,Lluvias - Represamiento de quebrada,Bomberos de Sabaneta,Valle de Aburrá,Sabaneta,,En la Playa de la Doctora,High,6.150,-75.617,0.000,"0",El evento consiste en un represamiento de quebrada en la playa de la doctora. el informe no habla de viviendas ni de otros servicios que hayan sido afectados.(di6author : rsb)(di6date : 22/11/01),
ant,6671.000,Debris Flow,,1999-06-04,Rainfall,Desconocida - Desbordamiento de la quebrada La Doctora,Bomberos de Sabaneta,Valle de Aburrá,Sabaneta,,Sector conocido como el Reversadero,High,6.150,-75.617,0.000,"0",La acción duro aproximadamente una hora(di6author : rsb)(di6date : 22/11/01),
ant,6673.000,Debris Flow,,1999-10-17,Rainfall,Desconocida - Desbordamiento de la quebrada Yoconda,Bomberos de Sabaneta,Valle de Aburrá,Sabaneta,,"En la Quebda el Placer de la Yoconda; por el Ceipa.",High,6.150,-75.617,0.000,"0",La quebrada que se desvbordó se está entrando a la universidad seipa (tomado textualmente del reporte). también se desbordó en otro sector y fue antes de la fabrica cobror.(di6author : rsb)(di6date : 28/11/01),
ant,6675.000,Debris Flow,,1999-11-01,Rainfall,Lluvias - Desbordamiento de quebrada la escuela,Bomberos de Sabaneta,Valle de Aburrá,Sabaneta,,En la Cra 43A Nº 65 Sur - 16,High,6.150,-75.617,0.000,"0",Se vieron afectadas varias viviendas.(di6author : rsb)(di6date : 28/11/01),
ant,6678.000,Debris Flow,,1999-07-18,Anthropic,Desconocida - Represamiento de quebrada que se encuentra junto al sitio,Bomberos de Sabaneta,Valle de Aburrá,Sabaneta,,Junto al Estadero Juancho Pica,High,6.150,-75.617,0.000,"0",* anteriormente mensionado. en el reporte no se mensiona ni el nivel 1 ni 2 para llenar.(di6author : rsb)(di6date : 28/11/01),
ant,7598.000,Debris Flow,,2002-07-04,Rainfall,Lluvias,Bomberos Sabaneta,Valle de Aburrá,Sabaneta,,C 74S Nº45-53,High,6.150,-75.617,0.000,"0",(di6author : jdc)(di6date : 2003/06/27),
ant,7600.000,Debris Flow,,2002-06-09,Rainfall,Lluvias - Lluvias + obstrucción de alcantarillado,Bomberos Sabaneta,Valle de Aburrá,Sabaneta,,Cl 82S,High,6.150,-75.617,0.000,"0",(di6author : jdc)(di6date : 2003/06/27),
ant,7601.000,Debris Flow,,2002-06-09,Rainfall,Lluvias,Bomberos Sabaneta,Valle de Aburrá,Sabaneta,,Hospital Venancio Díaz,High,6.150,-75.617,0.000,"0",(di6author : jdc)(di6date : 2003/06/27),
ant,7605.000,Debris Flow,,2002-03-31,Rainfall,Lluvias,Bomberos Sabaneta,Valle de Aburrá,Sabaneta,,Cl 76 Nº27-79,High,6.150,-75.617,0.000,"0",(di6author : jdc)(di6date : 2003/06/27),
ant,7606.000,Debris Flow,,2002-04-13,Rainfall,Lluvias,Bomberos Sabaneta,Valle de Aburrá,Sabaneta,,"K 47 Nº52S-101; Motel Invegas",High,6.150,-75.617,0.000,"0",(di6author : jdc)(di6date : 2003/06/27),
ant,7610.000,Debris Flow,,2002-03-08,Rainfall,Lluvias,Bomberos Sabaneta,Valle de Aburrá,Sabaneta,,Vereda Pan de Azucar,High,6.150,-75.617,0.000,"0",(di6author : jdc)(di6date : 2003/06/27),
ant,7611.000,Debris Flow,,2002-03-11,Rainfall,Lluvias,Bomberos Sabaneta,Valle de Aburrá,Sabaneta,,C 80S Nº47E-16,High,6.150,-75.617,0.000,"0",(di6author : jdc)(di6date : 2003/06/27),
ant,7612.000,Debris Flow,,2002-03-11,Rainfall,Lluvias,Bomberos Sabaneta,Valle de Aburrá,Sabaneta,,"K 46A Nº67S-103; Avenida las Vagas",High,6.150,-75.617,0.000,"0",(di6author : jdc)(di6date : 2003/06/27),
ant,7613.000,Debris Flow,,2002-03-11,Rainfall,Lluvias,Bomberos Sabaneta,Valle de Aburrá,Sabaneta,,Pesebrera por la Estación de Bomberos,High,6.150,-75.617,0.000,"0",(di6author : jdc)(di6date : 2003/06/27),
ant,7614.000,Debris Flow,,2002-03-21,Rainfall,Lluvias - No reportada,Bomberos Sabaneta,Valle de Aburrá,Sabaneta,,Cl 56S,High,6.150,-75.617,0.000,"0",(di6author : jdc)(di6date : 2003/06/27),
ant,7631.000,Debris Flow,,2002-04-08,Rainfall,Lluvias,Periodico El Colombiano,Valle de Aburrá,Sabaneta,,K 47 X C 52,High,6.150,-75.617,0.000,"0",Wl colombiano / 2002-4-10 / área metro(DI6Author : JDC)(DI6Date : 2003/07/11),
ant,7666.000,Landslide,,2004-11-20,Rainfall,Lluvias,Periodico El Colombiano,Valle de Aburrá,Sabaneta,,,High,6.150,-75.617,1.000,"0",Periodico el colombiano 2004/11/22(DI6Author : MIT)(DI6Date : 2004/12),
ant,7710.000,Debris Flow,,2006-04-18,Rainfall,Lluvias - Inundaciones por desbordamiento de caño,El Colombiano,Valle de Aburrá,Sabaneta,,,High,6.150,-75.617,0.000,"0",(di6author : julieta g)(di6date : abril 19/06),
ant,7845.000,Landslide,,2008-09-30,Rainfall,Vendaval - Se presenta escape de agua y se desprende talud de tierra el,Bomberos Sabaneta,Valle de Aburrá,Sabaneta,,,High,6.150,-75.617,0.000,"0",Deslizamiento de tierra se afecta la comunidad del sector de la paret alta y se tiene una amenaza por las viviendas que hay en la misma parte alata(DI6Author : ALEJANDRA AL)(DI6Date : 2009-06-09),
ant,7849.000,Landslide,,2010-07-11,Rainfall,Vendaval - Fuertes lluvias durante la ultima semana,El Colombiano,Valle de Aburrá,Sabaneta,,,High,6.150,-75.617,0.000,"85","Se encontraron grietas y multiples evidencias de inestabilidad manifiesta los daños por fuertes aguaceros en sabaneta llevaron a declarar la urgencia manifiesta en san isidro; vereda la doctora; 15 familias evacuadas.(di6author : edier)(di6date : 2010-0",
ant,7876.000,Debris Flow,,2009-11-16,Rainfall,Lluvias - Fuertes lluvias a las 5 p m,Amva,Valle de Aburrá,Sabaneta,,"Q. la Sabanetica; sector Plebicito",High,6.150,-75.617,0.000,"75",(di6author : edier)(di6date : 2009-11-18),
ant,7925.000,Debris Flow,,2016-10-10,Rainfall,Lluvias,El Mundo,Valle de Aburrá,Sabaneta,,"Sector el Plebiscito, Calle del Banco y la Doctora",High,6.150,-75.617,0.000,"0",,
ant,7927.000,Landslide,,2016-10-11,Rainfall,Lluvias - Asociado a mal manejo de lleno,El Colombiano,Valle de Aburrá,Sabaneta,,"Torre 5 del Conjunto Residencial la Sabana, Calle 77 Sur # 4",High,6.150,-75.617,0.000,"0",Dejo decubierto columnas y cimientos,
ant,7608.000,Landslide,,2002-04-20,Unknown,Desconocida - No reportada,Bomberos Sabaneta,Valle de Aburrá,Sabaneta,,Cl 71S Nº31-38,High,6.150,-75.616,0.000,"0",(di6author : jdc)(di6date : 2003/06/27),
ant,6677.000,Landslide,,1999-12-17,Unknown,Desconocida,Bomberos de Sabaneta,Valle de Aburrá,Sabaneta,Betania,,Mid,6.150,-75.616,0.000,"0","Se tumbó una pestaña de tierra que quedaba floja para prevenir nuevos deslizamientos; algo que no sirvió de mucho porque el mismo dia se vino de nuevo el deslizamiento.(di6author : rsb)(di6date : 28/11/01)",
ant,7670.000,Landslide,,2004-09-29,Rainfall,Lluvias - Altas lluvias y deslizamiento,Periódico El Mundo,Valle de Aburrá,Sabaneta,Betania,Urbanización Betania,Mid,6.150,-75.616,0.000,"0","No se conocen las pérdidas; no se reporto muertos.(di6author : j. vanegas)(di6date : marzo 1 de 2)",
ant,4890.000,Landslide,,1990-03-28,Rainfall,Lluvias,El Colombiano,Valle de Aburrá,Sabaneta,,Parte de quebrada la Doctora,High,6.145,-75.616,0.000,"0",(di6date : 27/09/02),
ant,6665.000,Landslide,,1999-06-05,Unknown,Desconocida,Bomberos de Sabaneta,Valle de Aburrá,Sabaneta,,Vereda la Romera,High,6.145,-75.616,0.000,"0","Reportó sobre la situación; secretaría de gobierno. en la parte de abajo del deslizamiento se encuentra una urbanización(di6author : rsb)(di6date : 28/11/01)",
ant,6676.000,Landslide,,1999-11-24,Unknown,Desconocida,Bomberos de Sabaneta,Valle de Aburrá,Sabaneta,,"En la Romera parte Alta; en la quebrada la Doctora",High,6.145,-75.616,0.000,"0","Se reportaron varios deslizamientos; pero que no están interrumpiendo el cauce de la quebrada.(di6author : rsb)(di6date : 28/11/01)",
ant,7126.000,Landslide,,2000-02-16,Unknown,Desconocida - No reportada,Bomberos Sabaneta,Valle de Aburrá,Sabaneta,,"Parte Altade la Doctora; Cuadradero de Buses",High,6.136,-75.609,0.000,"0",(di6author : jdc)(di6date : 2003/06/27),
ant,1181.000,Landslide,,2004-11-22,Rainfall,Lluvias - Deslizamiento de terrenos con destruccion parcial de viviend,Noticiero Teleantioqiua,Valle de Aburrá,Sabaneta,,Sector San Isidro,High,6.141,-75.608,1.000,"4",El clopad no ha reportado oficialmente el evento sucedido al dapard (DI6Author : DI6Date : ),
ant,1712.000,Landslide,,2010-11-02,Rainfall,Vendaval,R 286930,Valle de Aburrá,Sabaneta,,"San Isidro, San Jose, Cañaveralejo",High,6.141,-75.608,0.000,"140",,
