OBJECTID_1,FID,OBJECTID,bd,id,Tipo,Fecha,Detonante,DetonanDes,Fuente,Subregion,Municipio,Pueblo,Sitio,Incertidum,Norte,Este,Fallecidos,Economicas,Notas
298,"290","298",ant,"6728",Landslide,1999/03/19 00:00:00.000,Rainfall,Lluvias - Por aguas negras perdidas y por la ola invernal,Cole de Caldas,Valle de Aburrá,Caldas,,El Porvenir. sector Bellavista. Clle 116 Sur Nº 50B - 33/37,High,6.103228000000000,-75.637491999999995,"0","0",La zona presenta condiciones críticas que pueden empeorar con la presencia de fuertes aguaceros en el área.(di6author : rsb)(di6date : 5/11/01)
299,"291","299",ant,"6729",Landslide,1999/02/24 00:00:00.000,Unknown,Desconocida,Cole de Caldas,Valle de Aburrá,Caldas,,Sector la Mansión y Calle 143 Sur,High,6.080952000000000,-75.634303000000003,"0","8",Otra vivienda se encuentra en muy alto riesgo con 4 habitantes (2 adultos y 2 menores)(di6author : rsb)(di6date : 5/11/01)
300,"292","300",ant,"6730",Landslide,1999/05/07 00:00:00.000,Unknown,Desconocida,Cole de Caldas,Valle de Aburrá,Caldas,,Vía Caldas - Angelopolis (En el sitio Cañada Honda),High,6.091480000000000,-75.635271000000003,"0","0",(di6author : rsb)(di6date : 5/11/01)
301,"293","301",ant,"6731",Landslide,1999/05/02 00:00:00.000,Anthropic,Error humano - Por actividas tipo cultivo impropio para altas pendientes,Cole de Caldas,Valle de Aburrá,Caldas,,Vereda Salinas (Sector la Estación),High,6.047041000000000,-75.663518999999994,"0","0",La fecha que aparece en la ficha es del día del reporte mas no la del evento (esta ultima no aparece) deslizamiento laminar taponó temporalmente la vía ferrea.(di6author : rsb)(di6date : 5/11/01)
302,"294","302",ant,"6732",Landslide,1999/03/16 00:00:00.000,Unknown,Desconocida,Cole de Caldas,Valle de Aburrá,Caldas,,Raya parte alta (Finca la Manuela),High,6.110685000000000,-75.636505999999997,"0","0",La fecha que aparece en la ficha es del día del reporte mas no la del evento (esta ultima no aparece)(di6author : rsb)(di6date : 5/11/01)
303,"295","303",ant,"6735",Landslide,1999/10/07 00:00:00.000,Rainfall,Lluvias - Fuerte aguacero,Cole de Caldas,Valle de Aburrá,Caldas,,Vereda la Clara,High,6.049390000000000,-75.619480999999993,"0","0","En el sector la clara; se evaluaron 36 viviendas; encontrandose lo siguiente: 12 de ellas están sujetas a ser afectadas por deslizamientos. 11 se encuentran en riesgo de inundación y otras 11 en riesgo simultáneo de sufrir inundación y deslizamient(d"
304,"296","304",ant,"6736",Landslide,1999/05/27 00:00:00.000,Unknown,Desconocida,Cole de Caldas,Valle de Aburrá,Caldas,,Primavera parte alta,High,6.072302000000000,-75.639161000000001,"0","4",(di6author : rsb)(di6date : 5/11/01)
305,"297","305",ant,"6738",Landslide,1999/11/20 00:00:00.000,Unknown,Desconocida,Cole de Caldas,Valle de Aburrá,Caldas,,Vereda la Quiebra,High,6.057408000000000,-75.649462999999997,"0","4","La vivienda presentaba daños en la parte de atras; afectó la construcción a base de tablas y techo de zinc. existen además otras viviendas en alto riesgo.(di6author : rsb)(di6date : 8/11/01)"
306,"298","306",ant,"6739",Landslide,1999/10/21 00:00:00.000,Unknown,Desconocida,Cole de Caldas,Valle de Aburrá,Caldas,,Vereda Primavera,High,6.072302000000000,-75.639161000000001,"0","0",En la parte de atras de muebles mavacor y el cual pone en peligro a 3 viviendas y a esta industria(di6author : rsb)(di6date : 8/11/01)
307,"299","307",ant,"6740",Landslide,1999/10/20 00:00:00.000,Unknown,Desconocida,Cole de Caldas,Valle de Aburrá,Caldas,,Sector Pueblo Nuevo - Salinas,High,6.047041000000000,-75.663518999999994,"0","0",Otras 3 viviendas están en zona de alto riesgo (indirectamente afectadas)(di6author : rsb)(di6date : 8/11/01)
308,"300","308",ant,"6741",Landslide,1999/06/07 00:00:00.000,Anthropic,Error humano - Aguas perdidas,Cole de Caldas,Valle de Aburrá,Caldas,,Vereda Primavera (Sector Santa Cruz),High,6.072302000000000,-75.639161000000001,"0","0",La fecha que aparece en la ficha es del día del reporte mas no la del evento (esta ultima no aparece) las viviendas en riesgo lindan con la qbda. la legía(di6author : rsb)(di6date : 8/11/01)
309,"301","309",ant,"6742",Landslide,1999/06/07 00:00:00.000,Rainfall,Lluvias,Cole de Caldas,Valle de Aburrá,Caldas,,Vereda el Raizal,High,6.087563000000000,-75.643987999999993,"0","0",La fecha que aparece en la ficha es del día del reporte mas no la del evento (esta ultima no aparece)(di6author : rsb)(di6date : 8/11/01)
310,"302","310",ant,"6743",Landslide,1999/10/24 00:00:00.000,Unknown,Desconocida,Cole de Caldas,Valle de Aburrá,Caldas,,Vereda Primavera,High,6.072302000000000,-75.639161000000001,"0","0",(di6author : rsb)(di6date : 8/11/01)
311,"303","311",ant,"6744",Landslide,1999/11/11 00:00:00.000,Rainfall,Lluvias - Ola invernal y aguas perdidas de una tubería rota,Cole de Caldas,Valle de Aburrá,Caldas,,"Vereda el Raizal; sector el Cruce de la quebrada la Honda con *",High,6.087563000000000,-75.643987999999993,"0","0","* la vía a angelopolis. la fecha que aparece en la ficha es del día del reporte mas no la del evento (esta ultima no aparece) deslizamiento de grandes magnitudes. este obstruyó la vía y el cruce de la qbda la honda; comprometiendo el acueducto del de"
312,"304","312",ant,"6745",Landslide,1999/10/29 00:00:00.000,Unknown,Desconocida,Cole de Caldas,Valle de Aburrá,Caldas,,Sector Denominado Cañada Honda (Vía Caldas-Angelopolis),High,6.084784000000000,-75.645036000000005,"0","0",En este deslizamiento se quedó atrapado un vehiculo (toyota colectivo) de placas lfa979 (destruccción total)(di6author : rsb)(di6date : 8/11/01)
313,"305","313",ant,"6747",Landslide,1999/11/23 00:00:00.000,Unknown,Falla,Cole de Caldas Pero Hace Parte de Dapard,Valle de Aburrá,Caldas,,Sector la Mansión,High,6.091480000000000,-75.635271000000003,"0","0",Deslizamiento tipo planar(di6author : rsb)(di6date : 3/11/01)
314,"306","314",ant,"6809",Landslide,1999/02/25 00:00:00.000,Unknown,Desconocida,Dnpad,Valle de Aburrá,Caldas,,,High,6.091480000000000,-75.635271000000003,"0","4",
315,"307","315",ant,"6837",Landslide,1999/05/20 00:00:00.000,Rainfall,"Lluvias - Ola invernal; pequeños derrumbes sobre la vía",El Colombiano,Valle de Aburrá,Caldas,,"Vereda Salinas; en la Carretera Veredal",High,6.047041000000000,-75.663518999999994,"0","0",(di6date : 9/10/02)
316,"308","316",ant,"7137",Landslide,2000/01/07 00:00:00.000,Anthropic,Error humano - Mal manejo de aguas + invación,Clopad Caldas,Valle de Aburrá,Caldas,,Sector Verde la Valeria (Sector Canelos) y Plata,High,6.078110000000000,-75.660093000000003,"0","0",(di6author : jdc)(di6date : 2003/06/20)
317,"309","317",ant,"7141",Landslide,2000/09/07 00:00:00.000,Unknown,Desconocida - No reportada,Clopad Caldas,Valle de Aburrá,Caldas,,Cr 50 X Cl 108 Sur,High,6.110614000000000,-75.636750000000006,"0","0",(di6author : jdc)(di6date : 2003/06/20)
318,"310","318",ant,"7144",Landslide,2000/07/26 00:00:00.000,Anthropic,Error humano - Desconfinamiento del talud por construcción,Clopad Caldas,Valle de Aburrá,Caldas,,No Especificado,High,6.091480000000000,-75.635271000000003,"0","0",(di6author : jdc)(di6date : 2003/06/20)
319,"311","319",ant,"7145",Landslide,2000/07/26 00:00:00.000,Rainfall,Lluvias,Clopad Caldas,Valle de Aburrá,Caldas,,Vereda la Montoya,High,6.091480000000000,-75.635271000000003,"0","0",(di6author : jdc)(di6date : 2003/06/20)
320,"312","320",ant,"7146",Landslide,2000/07/26 00:00:00.000,Rainfall,Lluvias,Clopad Caldas,Valle de Aburrá,Caldas,,Vereda del Cordal,High,6.091480000000000,-75.635271000000003,"0","0",(di6author : jdc)(di6date : 2003/06/20)
321,"313","321",ant,"7147",Landslide,2000/07/26 00:00:00.000,Rainfall,Lluvias,Clopad Caldas,Valle de Aburrá,Caldas,,Vereda Salinas,High,6.047041000000000,-75.663518999999994,"0","0",(di6author : jdc)(di6date : 2003/06/20)
322,"314","322",ant,"7148",Landslide,2000/06/06 00:00:00.000,Unknown,Desconocida - No reportada,Clopad Caldas,Valle de Aburrá,Caldas,,"Vía la Quiebra; Salinas",High,6.047041000000000,-75.663518999999994,"0","0",(di6author : jdc)(di6date : 2003/06/20)
323,"315","323",ant,"7149",Landslide,2000/05/30 00:00:00.000,Anthropic,Error humano - Mal manejo de aguas + poca cobertura vegetal,Clopad Caldas,Valle de Aburrá,Caldas,,Vereda la Aguacatala,High,6.103946000000000,-75.643895000000001,"0","0",(di6author : jdc)(di6date : 2003/06/20)
324,"316","324",ant,"7151",Landslide,2000/09/02 00:00:00.000,Unknown,Desconocida - No reportada,Clopad Caldas,Valle de Aburrá,Caldas,,Sector Los Ruices,High,6.091480000000000,-75.635271000000003,"3","0",(di6author : jdc)(di6date : 2003/06/20)
325,"317","325",ant,"7152",Landslide,2000/10/06 00:00:00.000,Rainfall,Lluvias - Infiltración de aguas lluvias y de escorrentía,Clopad Caldas,Valle de Aburrá,Caldas,,No Especificado,High,6.091480000000000,-75.635271000000003,"0","0",(di6author : jdc)(di6date : 2003/06/20)
326,"318","326",ant,"7495",Landslide,2001/06/04 00:00:00.000,Rainfall,Lluvias - Lluvias + suelo inestable + construcción,Clopad Caldas,Valle de Aburrá,Caldas,,"Vereda Salinas; sector la Recta del 30",High,6.047041000000000,-75.663518999999994,"0","0",(di6author : jdc)(di6date : 2003/06/20)
327,"319","327",ant,"7496",Landslide,2001/05/03 00:00:00.000,Rainfall,Lluvias - Invierno,Clopad Caldas,Valle de Aburrá,Caldas,,No Especificado,High,6.091480000000000,-75.635271000000003,"0","0",(di6author : jdc)(di6date : 2003/06/20)
328,"320","328",ant,"7615",Landslide,2002/10/23 00:00:00.000,Rainfall,Lluvias - Fuerte aguacero,Clopad Caldas,Valle de Aburrá,Caldas,,Vereda la Montoya,High,6.091480000000000,-75.635271000000003,"0","0",(di6author : jdc)(di6date : 2003/06/20)
329,"321","329",ant,"7616",Landslide,2002/12/05 00:00:00.000,Rainfall,Lluvias - Lluvias + mal manejo de aguas,Clopad Caldas,Valle de Aburrá,Caldas,,Sector la Plata y la Valeria,High,6.078110000000000,-75.660093000000003,"0","0",(di6author : jdc)(di6date : 2003/06/20)
330,"322","330",ant,"7679",Landslide,2004/10/27 00:00:00.000,Rainfall,Inundación - Avenida torrencial,Peródico El Mundo,Valle de Aburrá,Caldas,,Corregimiento Indígena San Lorenzo,High,6.091480000000000,-75.635271000000003,"7","0","Avenida torrencial en el resguardo indígena san lorenzo en el municipio de caldas; comunidad agrovilla(di6author : j. vanegas)(di6date : 03-01-2006)"
331,"323","331",ant,"7680",Landslide,2004/10/12 00:00:00.000,Rainfall,Deslizamiento - Altas lluvias deslizamiento,Unknown,Valle de Aburrá,Caldas,,Verda la Quiebra Caldas,High,6.057408000000000,-75.649462999999997,"1","0","Por altas lluvias se genró un deslizamiento e inundación con lodo; afectando 7 viviendas en forma grave y 15 en forma leve; se evacuaron 51 personas.(di6author : j. vanegas)(di6date : marzo 1 de 2)"
332,"324","332",ant,"7820",Landslide,2008/08/14 00:00:00.000,Rainfall,Vendaval - Intenso aguacero a las 9 p m  debido a un frente frio del es,El Colombiano,Valle de Aburrá,Caldas,,"Vereda Salinas; Vía del Ferrocarril",High,6.047041000000000,-75.663518999999994,"0","0",Flujo de lodos en el sitio el pasado 2 de julio ya habia ocurrido un movimiento(di6author : edier)(di6date : 2008-08-18)
333,"325","333",ant,"7880",Landslide,2011/09/24 00:00:00.000,Rainfall,Vendaval - La emergencia se registró al finalizar la tarde como consecu,El Colombiano,Valle de Aburrá,Caldas,,Vereda la Quiebra,High,6.057408000000000,-75.649462999999997,"0","0",(di6author : carolina mor)(di6date : 2011-09-27)
334,"326","334",ant,"7882",Landslide,2012/05/04 00:00:00.000,Unknown,"Falla - La vivienda queda totalmente destruida, de forma inmediata","Concejo Municipal de Gestión del Riesgo, Municipio de Caldas",Valle de Aburrá,Caldas,,Primavera sector la y,High,6.072302000000000,-75.639161000000001,"0","2","Las personas no cuentan con empleo, lo que prioriza la necesidad de ayudas para que puedan construir sus viviendas."
335,"327","335",ant,"7910",Landslide,2016/05/19 00:00:00.000,Unknown,Deslizamiento,Cuerpo de Bomberos Municipio de Caldas,Valle de Aburrá,Caldas,,Vereda la Corralita,High,6.087852000000000,-75.620890000000003,"0","0",Se presenta deslizamiento de tierra.
336,"328","336",ant,"7936",Landslide,2016/10/12 00:00:00.000,Rainfall,Deslizamiento - Lluvias desprenden alud de tierra sobre vivienda,Bomberos Caldas,Valle de Aburrá,Caldas,,Carrera 50B Nro 117 Sur 94,High,6.102345000000000,-75.636779000000004,"0","0",Por lluvias caída de alud de tierra sobre vivienda
337,"329","337",ant,"7937",Landslide,2016/10/14 00:00:00.000,Rainfall,Deslizamiento - Por fuertes lluvias,Bomberos Caldas,Valle de Aburrá,Caldas,,Vereda Salinas sector la Montoya y el Paso,High,6.047041000000000,-75.663518999999994,"0","0",Cae alud de tierra sobre vivienda
338,"330","338",ant,"7939",Landslide,2016/11/01 00:00:00.000,Unknown,Deslizamiento - Vivienda afectada por laguna en la parte baja de la casa,Bomberos Caldas,Valle de Aburrá,Caldas,,Vereda la Quiebra sector Cachotes,High,6.057408000000000,-75.649462999999997,"0","0",Deslizamiento de vivienda por laguna
339,"331","339",ant,"7940",Landslide,2016/11/01 00:00:00.000,Rainfall,Deslizamiento - Fuertes lluvias que dan desprendimiento a un alud de tierra,Bomberos Caldas,Valle de Aburrá,Caldas,,Tolva sector Santa Cruz,High,6.060144000000000,-75.642831999999999,"0","0",Deslizamiento de tierra que daña estructura y techo de vivienda
340,"332","340",ant,"7941",Landslide,2016/11/01 00:00:00.000,Anthropic,Deslizamiento - Se desprende un alud de tierra causando daños a una vivienda,Bomberos Caldas,Valle de Aburrá,Caldas,,La Quiebra sector el Reverso,High,6.057408000000000,-75.649462999999997,"0","0",Por fuertes lluvias se desprendimiento de un alud de tierra dañando una vivienda y el techo
341,"333","341",ant,"7950",Landslide,2016/12/09 00:00:00.000,Rainfall,Inundación - Inundación afecta vivienda en su parte superior con deslizam,Bomberos Caldas,Valle de Aburrá,Caldas,,Vereda la Quiebra,High,6.057408000000000,-75.649462999999997,"0","0","Vivienda afectada por talud, destruye parte de la cocina y el baño."
342,"334","342",ant,"8035",Landslide,2018/05/02 00:00:00.000,Rainfall,Lluvias,"Telemedellin, Caracol Radio, El Colombiano",Valle de Aburrá,Caldas,,"Límites de las Veredas Salinas y la Quiebra, en el sector de",High,6.055254000000000,-75.659490000000005,"0","0",Afectó 8 casas. se evaluaron las casas deterioradas por las fuertes lluvias y atendieron a las familias damnificadas.-
343,"335","343",ant,"8046",Landslide,2018/05/19 00:00:00.000,Rainfall,Lluvias,El Colombiano,Valle de Aburrá,Caldas,,"Zona Rural. Vereda Salinas, Cerca al Peaje de Amagá. Finca L",High,6.048656000000000,-75.661287000000002,"0","0",Evacuación de cuatro viviendas asentadas en la parte alta de la montaña:
344,"336","344",ant,"8055",Landslide,2018/05/03 00:00:00.000,Rainfall,Lluvias,El Colombiano,Valle de Aburrá,Caldas,,"Sector el Mañanero, Exactamente en la Vía a Mansa - Primaver",High,6.044068000000000,-75.662518000000006,"0","0",El paso estuvo completamente cerrado hasta las 7:30 a.m caída de varios árboles.
345,"337","345",ant,"8078",Landslide,2019/06/12 00:00:00.000,Rainfall,Lluvias,Caracol,Valle de Aburrá,Caldas,,Sector Salinas,High,6.047041000000000,-75.663518999999994,"0","0",
346,"338","346",ant,"7153",Landslide,2000/09/25 00:00:00.000,Anthropic,Por tala - Escorrentía + pendiente + invación,Clopad Caldas,Valle de Aburrá,Caldas,La Inmaculada,No Especificado,Mid,6.096844000000000,-75.638403999999994,"0","0",(di6author : jdc)(di6date : 2003/06/20)
347,"339","347",ant,"7211",Landslide,2000/09/30 00:00:00.000,Rainfall,Lluvias,Periodico El Colombiano,Valle de Aburrá,Caldas,La Inmaculada,Cl 120S X K 48,Mid,6.096844000000000,-75.638403999999994,"0","0",El colombiano / 2000-10-2 / pagina 2d deslizamiento obstaculizo río medellín(DI6Author : JDC)(DI6Date : 2003/07/11)
348,"340","348",ant,"7134",Landslide,2000/03/03 00:00:00.000,Rainfall,Lluvias - Saturación por lluvias + intervención antrópica,Clopad Caldas,Valle de Aburrá,Caldas,La Planta,No Especificado,Mid,6.090327000000000,-75.644014999999996,"1","0",(di6author : jdc)(di6date : 2003/06/20)
349,"341","349",ant,"7150",Landslide,2000/05/30 00:00:00.000,Unknown,Desconocida - No reportada,Clopad Caldas,Valle de Aburrá,Caldas,La Planta,No Especificado,Mid,6.090327000000000,-75.644014999999996,"0","0",(di6author : jdc)(di6date : 2003/06/20)
350,"342","350",ant,"7498",Landslide,2001/06/03 00:00:00.000,Rainfall,Lluvias - Invierno,Clopad Caldas,Valle de Aburrá,Caldas,Bellavista,Cr 54 X Cl de ingreso al barrio Bellavista,Mid,6.087819000000000,-75.641316000000003,"0","0",(di6author : jdc)(di6date : 2003/06/20)
351,"343","351",ant,"7499",Landslide,2001/06/03 00:00:00.000,Rainfall,Lluvias - Invierno + mal manejo de aguas,Clopad Caldas,Valle de Aburrá,Caldas,Bellavista,Sector Vía Férrea,Mid,6.087819000000000,-75.641316000000003,"0","0",(di6author : jdc)(di6date : 2003/06/20)
352,"344","352",ant,"7143",Landslide,2000/07/26 00:00:00.000,Unknown,Otra causa - Poca vegetación y afloramiento de aguas,Clopad Caldas,Valle de Aburrá,Caldas,Mandalay,No Especificado,Mid,6.083343000000000,-75.634906999999998,"0","0",(di6author : jdc)(di6date : 2003/06/20)
353,"345","353",ant,"7492",Landslide,2001/06/26 00:00:00.000,Anthropic,Error humano - Mal manejo de aguas lluvias,Clopad Caldas,Valle de Aburrá,Caldas,Felipe Echavarría I,Cll 136S sector Placa Polideprotiva,Mid,6.084944000000000,-75.634044000000003,"0","0",(di6author : jdc)(di6date : 2003/06/20)
354,"346","354",ant,"7493",Landslide,2001/06/18 00:00:00.000,Anthropic,Error humano - Mal manejo de quebrada Corralita,Clopad Caldas,Valle de Aburrá,Caldas,Felipe Echavarría I,"Parqueadero Detras de la Estación Electrica Epm;",Mid,6.084944000000000,-75.634044000000003,"0","0",(di6author : jdc)(di6date : 2003/06/20)
355,"347","355",ant,"7142",Landslide,2000/09/11 00:00:00.000,Unknown,Otra causa - Alta pendiente + escorrentía,Clopad Caldas,Valle de Aburrá,Caldas,Andalucía,No Reportado,Mid,6.094220000000000,-75.628727999999995,"0","1",(di6author : jdc)(di6date : 2003/06/20)
356,"348","356",ant,"7617",Landslide,2002/12/05 00:00:00.000,Anthropic,Otra causa - Poca cobertura vegetal,Clopad Caldas,Valle de Aburrá,Caldas,Andalucía,"Sector Cancha y Taludes Aledaños; Qda la Corralita",Mid,6.094220000000000,-75.628727999999995,"0","0",(di6author : jdc)(di6date : 2003/06/20)
357,"357","357",ant,"7898",Landslide,,Anthropic,Error humano - Mala disposición de escombros en un botadero en las orillas,El Colombiano,Valle de Aburrá,Caldas,,Sector Los Lagos - Vereda la Salada parte Baja,Low,6.059409000000000,-75.628530999999995,"0","0","Represamiento del río medellín por deslizamiento de escombros sobre su lecho, que generó la alerta amarilla aguas abajo"
